ACTION,event_pk,Replicate Number,Date,Work Area,Organization,Project,Survey,Sampling Bout,Site ID,Source,Lat,Long,Collection Method,Line Out Depth,Pressure Transducer Depth (m),Acidified,Acidification Method,Volume (ml),part,screen_size,Collected,Preserved,Analyzed,Lab Technician,filter_portion,Project Specific ID,Hakai ID,Weight Before (mg),Weight After (mg),Filter Size (mm),Filter Type,total_beam_n,ug N,%N,delta_air,corr_delta15n,total_beam_c,ug C,%C,delta_pdb,corr_delta13c,C:N,Analyzing Lab,C Flag,N Flag,C:N Flag,Sample Status,Quality Level,Comments,Quality Log
,341877,1,2017-09-18,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,2,QU39,M,50.0307,-125.0992,,30,28.8723498,FALSE,None,1500,,,2017-09-18 09:45:23,2017-09-18 10:42:01,,"rachel.walker,chris.mackenzie,isabelle,carrie",1,,QX5040,,,,,,13.76275605,,,7.528626823,,108.8753022,,,-25.13332493,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,1: Metadata checked by BK.
,341877,1,2017-09-18,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,2,QU39,M,50.0307,-125.0992,,30,28.8723498,TRUE,Immersion,1500,,,2017-09-18 09:45:23,2017-09-18 10:42:01,,"rachel.walker,chris.mackenzie,isabelle,carrie",1,,QX5041,,,,,,15.61529146,,,8.722284544,,124.6551008,,,-24.98871824,,UCDAVISSIF,,SVC,,Collected,Technicianm,,"1: N:Precision decreases for samples containing less than 20ugN.2: Metadata checked by BK.3: Results uploaded by EM."
,341878,1,2017-09-18,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,50.0307,-125.0992,,100,,FALSE,None,950,,,2017-09-18 10:16:57,2017-09-18 11:10:07,,"rachel.walker,chris.mackenzie,isabelle,carrie",1,,QX5042,,,,,,6.121562398,,,11.54397018,,71.72380481,,,-25.87481965,,UCDAVISSIF,Precision decreases for samples containing less than 100ugC,Contained too little nitrogen,,Results,Technicianm,,1: Metadata checked by BK.
,341878,1,2017-09-18,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,50.0307,-125.0992,,100,,TRUE,Immersion,950,,,2017-09-18 10:16:57,2017-09-18 11:10:07,,"rachel.walker,chris.mackenzie,isabelle,carrie",1,,QX5043,,,,,,10.1182154,,,11.0413912,,88.42127543,,,-25.28149674,,UCDAVISSIF,SVC,SVC,,Collected,Technicianm,,"1: Metadata checked by BK.2: Results uploaded by EM.3: C:Precision decreases for samples containing less than 100ugC. N:Precision decreases for samples containing less than 20ugN."
,341877,1,2017-09-18,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,2,QU39,M,50.0307,-125.0992,,260,254.0695258,FALSE,None,1500,,,2017-09-18 09:45:23,2017-09-18 10:42:01,,"rachel.walker,chris.mackenzie,isabelle,carrie",1,,QX5044,,,,,,8.35058844,,,11.38214697,,90.88252708,,,-25.85418177,,UCDAVISSIF,Precision decreases for samples containing less than 100ugC,Contained too little nitrogen,,Results,Technicianm,,1: Metadata checked by BK.
,341877,1,2017-09-18,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,2,QU39,M,50.0307,-125.0992,,260,254.0695258,TRUE,Immersion,1500,,,2017-09-18 09:45:23,2017-09-18 10:42:01,,"rachel.walker,chris.mackenzie,isabelle,carrie",1,,QX5045,,,,,,9.205858503,,,11.46325469,,107.1206007,,,-25.88746043,,UCDAVISSIF,,SVC,,Collected,Technicianm,,"1: Metadata checked by BK.2: N:Contains too little nitrogen.3: Results uploaded by EM."
,343710,1,2017-09-26,QUADRA,HAKAI,OCEANOGRAPHY,QOMA3,2,QU39,M,50.0307,-125.0992,,0,,TRUE,Immersion,1400,,,2017-09-26 09:30:31,2017-09-26 09:44:10,,,1,,QX5053,,,,,,101.0006672,,,6.466385728,,537.5346764,,,-22.45586825,,UCDAVISSIF,,,,Collected,Technicianm,,"1: Metadata checked by RW.2: Results uploaded by EM."
,343710,1,2017-09-26,QUADRA,HAKAI,OCEANOGRAPHY,QOMA3,2,QU39,M,50.0307,-125.0992,,0,,FALSE,None,1400,,,2017-09-26 09:30:31,2017-09-26 09:44:10,,,1,,QX5054,,,,,,88.73365811,,,7.030796703,,447.2813367,,,-21.87021363,,UCDAVISSIF,,,,Results,Technicianm,,1: Metadata checked by RW.
,343710,1,2017-09-26,QUADRA,HAKAI,OCEANOGRAPHY,QOMA3,2,QU39,M,50.0307,-125.0992,,5,4.6582875,TRUE,Immersion,1400,,,2017-09-26 09:30:31,2017-09-26 09:44:10,,,1,,QX5055,,,,,,90.66265413,,,5.602463323,,457.1663677,,,-24.13055292,,UCDAVISSIF,,,,Collected,Technicianm,,"1: Metadata checked by RW.2: Results uploaded by EM."
,343710,1,2017-09-26,QUADRA,HAKAI,OCEANOGRAPHY,QOMA3,2,QU39,M,50.0307,-125.0992,,5,4.6582875,FALSE,None,1400,,,2017-09-26 09:30:31,2017-09-26 09:44:10,,,1,,QX5056,,,,,,60.6210345,,,5.17748422,,305.3225113,,,-23.75917846,,UCDAVISSIF,,,,Results,Technicianm,,1: Metadata checked by RW.
,343710,1,2017-09-26,QUADRA,HAKAI,OCEANOGRAPHY,QOMA3,2,QU39,M,50.0307,-125.0992,,30,,TRUE,Immersion,1800,,,2017-09-26 09:30:31,2017-09-26 09:44:10,,,1,,QX5057,,,,,,17.41508912,,,8.72574078,,133.4536998,,,-25.14417468,,UCDAVISSIF,,SVC,,Collected,Technicianm,,"1: N:Precision decreases for samples containing less than 20ugN.2: Metadata checked by RW.3: Results uploaded by EM."
,343710,1,2017-09-26,QUADRA,HAKAI,OCEANOGRAPHY,QOMA3,2,QU39,M,50.0307,-125.0992,,30,,FALSE,None,1800,,,2017-09-26 09:30:31,2017-09-26 09:44:10,,,1,,QX5058,,,,,,14.38195268,,,7.399187942,,118.944159,,,-24.81598982,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,1: Metadata checked by RW.
,343711,1,2017-09-26,QUADRA,HAKAI,OCEANOGRAPHY,QOMA3,3,QU39,M,50.0307,-125.0992,,100,100.3145882,TRUE,Immersion,1900,,,2017-09-26 10:02:38,2017-09-26 10:21:29,,,1,,QX5059,,,,,,14.76865857,,,9.236005592,,113.9944335,,,-25.10223671,,UCDAVISSIF,,SVC,,Collected,Technicianm,,"1: N:Precision decreases for samples containing less than 20ugN.2: Metadata checked by RW.3: Results uploaded by EM."
,343711,1,2017-09-26,QUADRA,HAKAI,OCEANOGRAPHY,QOMA3,3,QU39,M,50.0307,-125.0992,,100,100.3145882,FALSE,None,1900,,,2017-09-26 10:02:38,2017-09-26 10:21:29,,,1,,QX5060,,,,,,16.42690943,,,7.675923606,,131.3164165,,,-24.17881762,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,1: Metadata checked by RW.
,343710,1,2017-09-26,QUADRA,HAKAI,OCEANOGRAPHY,QOMA3,2,QU39,M,50.0307,-125.0992,,260,257.0523783,TRUE,Immersion,1900,,,2017-09-26 09:30:31,2017-09-26 09:44:10,,,1,,QX5061,,,,,,14.80651715,,,11.40822806,,166.1077051,,,-26.26349515,,UCDAVISSIF,,SVC,,Collected,Technicianm,,"1: N:Precision decreases for samples containing less than 20ugN.2: Metadata checked by RW.3: Results uploaded by EM."
,343710,1,2017-09-26,QUADRA,HAKAI,OCEANOGRAPHY,QOMA3,2,QU39,M,50.0307,-125.0992,,260,257.0523783,FALSE,None,1900,,,2017-09-26 09:30:31,2017-09-26 09:44:10,,,1,,QX5062,,,,,,7.918004469,,,10.9980124,,94.03937988,,,-25.54686223,,UCDAVISSIF,Precision decreases for samples containing less than 100ugC,Contained too little nitrogen,,Results,Technicianm,,1: Metadata checked by RW.
,348221,1,2017-10-03,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,2,QU39,M,50.0307,-125.0992,,0,,FALSE,None,1500,,,2017-10-03 09:32:07,2017-10-03 10:06:29,,"rachel.walker,isabelle",1,,QX5075,,,,,,22.63514653,,,5.686187661,,154.4471622,,,-24.91829391,,UCDAVISSIF,,,,Results,Technicianm,,1: Metadata checked by RW.
,348221,1,2017-10-03,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,2,QU39,M,50.0307,-125.0992,,0,,TRUE,Immersion,1500,,,2017-10-03 09:32:07,2017-10-03 10:06:29,,"rachel.walker,isabelle",1,,QX5076,,,,,,25.80123177,,,5.907185876,,172.0051275,,,-24.76452364,,UCDAVISSIF,,,,Results,Technicianm,,1: Metadata checked by RW.
,348221,1,2017-10-03,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,2,QU39,M,50.0307,-125.0992,,5,4.4579355,FALSE,None,1500,,,2017-10-03 09:32:07,2017-10-03 10:06:29,,"rachel.walker,isabelle",1,,QX5077,,,,,,24.28651029,,,4.87871689,,135.9376395,,,-23.93036764,,UCDAVISSIF,,,,Results,Technicianm,,1: Metadata checked by RW.
,348221,1,2017-10-03,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,2,QU39,M,50.0307,-125.0992,,5,4.4579355,TRUE,Immersion,1500,,,2017-10-03 09:32:07,2017-10-03 10:06:29,,"rachel.walker,isabelle",1,,QX5078,,,,,,23.24815893,,,4.590269354,,135.4049434,,,-24.28043321,,UCDAVISSIF,,,,Results,Technicianm,,1: Metadata checked by RW.
,348221,1,2017-10-03,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,2,QU39,M,50.0307,-125.0992,,30,29.0169591,FALSE,None,1800,,,2017-10-03 09:32:07,2017-10-03 10:06:29,,"rachel.walker,isabelle",1,,QX5079,,,,,,11.25590462,,,9.86959694,,84.5063446,,,-23.7324014,,UCDAVISSIF,Precision decreases for samples containing less than 100ugC,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,1: Metadata checked by RW.
,348221,1,2017-10-03,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,2,QU39,M,50.0307,-125.0992,,30,29.0169591,TRUE,Immersion,1800,,,2017-10-03 09:32:07,2017-10-03 10:06:29,,"rachel.walker,isabelle",1,,QX5080,,,,,,10.65084065,,,9.070892929,,82.92912781,,,-24.40407686,,UCDAVISSIF,Precision decreases for samples containing less than 100ugC,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,1: Metadata checked by RW.
,348220,1,2017-10-03,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,3,QU39,M,50.0307,-125.0992,,100,96.888696,FALSE,None,1800,,,2017-10-03 10:06:21,2017-10-03 11:04:27,,"rachel.walker,isabelle",1,,QX5081,,,,,,13.82428294,,,13.04392764,,118.8524661,,,-25.16635633,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,1: Metadata checked by RW.
,348220,1,2017-10-03,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,3,QU39,M,50.0307,-125.0992,,100,96.888696,TRUE,Immersion,1800,,,2017-10-03 10:06:21,2017-10-03 11:04:27,,"rachel.walker,isabelle",1,,QX5082,,,,,,11.98828936,,,11.42499836,,106.008408,,,-25.30030056,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,1: Metadata checked by RW.
,348221,1,2017-10-03,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,2,QU39,M,50.0307,-125.0992,,260,254.1136115,FALSE,None,2000,,,2017-10-03 09:32:07,2017-10-03 10:06:29,,"rachel.walker,isabelle",1,,QX5083,,,,,,15.25450442,,,12.05708538,,125.633031,,,-24.1539983,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,1: Metadata checked by RW.
,348221,1,2017-10-03,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,2,QU39,M,50.0307,-125.0992,,260,254.1136115,TRUE,Immersion,2000,,,2017-10-03 09:32:07,2017-10-03 10:06:29,,"rachel.walker,isabelle",1,,QX5084,,,,,,11.94819904,,,11.1839719,,114.4662658,,,-24.73958606,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,1: Metadata checked by RW.
,348756,1,2017-10-11,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,3,QU39,M,50.0307,-125.0992,,100,97.2515413,FALSE,None,1800,,,2017-10-11 10:04:19,2017-10-11 10:25:40,,"alex.hare,rachel.walker,chris.mackenzie,Carrie,isabelle",1,,QX5091,,,,,,14.45518794,,,12.01787244,,126.3233914,,,-24.59745101,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,"1: Metadata checked by RW.2: 20m niskin did not trigger, collected later as drop 5"
,348756,1,2017-10-11,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,3,QU39,M,50.0307,-125.0992,,100,97.2515413,TRUE,Immersion,1800,,,2017-10-11 10:04:19,2017-10-11 10:25:40,,"alex.hare,rachel.walker,chris.mackenzie,Carrie,isabelle",1,,QX5092,,,,,,11.98745917,,,11.40036851,,102.3530542,,,-24.61853815,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,"1: Metadata checked by RW.2: 20m niskin did not trigger, collected later as drop 5"
,348755,1,2017-10-11,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,2,QU39,M,50.0307,-125.0992,,0,,FALSE,None,1500,,,2017-10-11 09:16:11,2017-10-11 09:56:59,,"alex.hare,rachel.walker,chris.mackenzie,Carrie,isabelle",1,,QX5105,,,,,,96.21363079,,,7.001584626,,507.8607309,,,-19.81198161,,UCDAVISSIF,,,,Results,Technicianm,,1: Metadata checked by RW.
,348755,1,2017-10-11,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,2,QU39,M,50.0307,-125.0992,,0,,TRUE,Immersion,1500,,,2017-10-11 09:16:11,2017-10-11 09:56:59,,"alex.hare,rachel.walker,chris.mackenzie,Carrie,isabelle",1,,QX5106,,,,,,85.9011106,,,6.986711292,,462.9011765,,,-20.05015655,,UCDAVISSIF,,,,Results,Technicianm,,1: Metadata checked by RW.
,348755,1,2017-10-11,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,2,QU39,M,50.0307,-125.0992,,5,4.0123226,FALSE,None,1500,,,2017-10-11 09:16:11,2017-10-11 09:56:59,,"alex.hare,rachel.walker,chris.mackenzie,Carrie,isabelle",1,,QX5107,,,,,,90.45121404,,,6.885980526,,473.9842051,,,-19.77981863,,UCDAVISSIF,,,,Results,Technicianm,,1: Metadata checked by RW.
,348755,1,2017-10-11,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,2,QU39,M,50.0307,-125.0992,,5,4.0123226,TRUE,Immersion,1500,,,2017-10-11 09:16:11,2017-10-11 09:56:59,,"alex.hare,rachel.walker,chris.mackenzie,Carrie,isabelle",1,,QX5108,,,,,,77.16343177,,,6.726226663,,414.2935038,,,-19.91715251,,UCDAVISSIF,,,,Results,Technicianm,,1: Metadata checked by RW.
,348755,1,2017-10-11,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,2,QU39,M,50.0307,-125.0992,,30,28.970348,FALSE,None,1800,,,2017-10-11 09:16:11,2017-10-11 09:56:59,,"alex.hare,rachel.walker,chris.mackenzie,Carrie,isabelle",1,,QX5109,,,,,,16.04333324,,,10.28404826,,125.0434217,,,-24.08310231,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,1: Metadata checked by RW.
,348755,1,2017-10-11,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,2,QU39,M,50.0307,-125.0992,,30,28.970348,TRUE,Immersion,1800,,,2017-10-11 09:16:11,2017-10-11 09:56:59,,"alex.hare,rachel.walker,chris.mackenzie,Carrie,isabelle",1,,QX5110,,,,,,15.30339774,,,9.700768492,,131.2312989,,,-24.46884162,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,1: Metadata checked by RW.
,348755,1,2017-10-11,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,2,QU39,M,50.0307,-125.0992,,260,255.8298444,FALSE,None,1800,,,2017-10-11 09:16:11,2017-10-11 09:56:59,,"alex.hare,rachel.walker,chris.mackenzie,Carrie,isabelle",1,,QX5111,,,,,,11.94703938,,,12.72686835,,111.8298945,,,-24.86489395,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,1: Metadata checked by RW.
,348755,1,2017-10-11,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,2,QU39,M,50.0307,-125.0992,,260,255.8298444,TRUE,Immersion,1800,,,2017-10-11 09:16:11,2017-10-11 09:56:59,,"alex.hare,rachel.walker,chris.mackenzie,Carrie,isabelle",1,,QX5112,,,,,,9.921384422,,,11.3855196,,93.04941971,,,-25.12117073,,UCDAVISSIF,Precision decreases for samples containing less than 100ugC,Contained too little nitrogen,,Results,Technicianm,,1: Metadata checked by RW.
,351098,1,2017-10-20,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,2,QU39,M,50.0307,-125.0992,,0,,FALSE,None,1700,,,2017-10-20 09:20:07,2017-10-20 09:53:17,,,1,,QX5115,,,,,,42.50942826,,,6.284473303,,260.2745937,,,-23.85337664,,UCDAVISSIF,,,,Collected,Technicianm,,"1: Metadata checked by RW.2: Results uploaded by EM."
,351098,1,2017-10-20,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,2,QU39,M,50.0307,-125.0992,,0,,TRUE,Immersion,1700,,,2017-10-20 09:20:07,2017-10-20 09:53:17,,,1,,QX5116,,,,,,26.41535687,,,5.807194457,,157.4608049,,,-23.84247491,,UCDAVISSIF,,,,Results,Technicianm,,1: Metadata checked by RW.
,351098,1,2017-10-20,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,2,QU39,M,50.0307,-125.0992,,5,2.3325389,FALSE,None,1700,,,2017-10-20 09:20:07,2017-10-20 09:53:17,,,1,,QX5117,,,,,,47.8746574,,,5.956178185,,228.8326045,,,-23.42279444,,UCDAVISSIF,,,,Collected,Technicianm,,"1: Metadata checked by RW.2: Results uploaded by EM."
,351098,1,2017-10-20,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,2,QU39,M,50.0307,-125.0992,,5,2.3325389,TRUE,Immersion,1700,,,2017-10-20 09:20:07,2017-10-20 09:53:17,,,1,,QX5118,,,,,,32.17296748,,,6.255052432,,171.6043394,,,-23.69839011,,UCDAVISSIF,,,,Results,Technicianm,,1: Metadata checked by RW.
,351098,1,2017-10-20,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,2,QU39,M,50.0307,-125.0992,,30,27.5581768,FALSE,None,2000,,,2017-10-20 09:20:07,2017-10-20 09:53:17,,,1,,QX5119,,,,,,27.33980131,,,6.73524218,,157.7886876,,,-24.39564939,,UCDAVISSIF,,,,Collected,Technicianm,,"1: Metadata checked by RW.2: Results uploaded by EM."
,351098,1,2017-10-20,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,2,QU39,M,50.0307,-125.0992,,30,27.5581768,TRUE,Immersion,2000,,,2017-10-20 09:20:07,2017-10-20 09:53:17,,,1,,QX5120,,,,,,21.48802122,,,6.813342288,,127.0960615,,,-24.4254766,,UCDAVISSIF,,,,Results,Technicianm,,1: Metadata checked by RW.
,351099,1,2017-10-20,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,50.0307,-125.0992,,100,97.7493071,FALSE,None,1800,,,2017-10-20 09:51:36,2017-10-20 09:53:24,,,1,,QX5121,,,,,,19.99433274,,,10.35098218,,132.8233617,,,-24.76216397,,UCDAVISSIF,,SVC,,Collected,Technicianm,,"1: N:Precision decreases for samples containing less than 20ugN.2: Metadata checked by RW.3: Results uploaded by EM."
,351099,1,2017-10-20,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,50.0307,-125.0992,,100,97.7493071,TRUE,Immersion,1800,,,2017-10-20 09:51:36,2017-10-20 09:53:24,,,1,,QX5122,,,,,,12.82677017,,,10.55033264,,110.2886535,,,-24.96709197,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,1: Metadata checked by RW.
,351098,1,2017-10-20,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,2,QU39,M,50.0307,-125.0992,,260,254.7280758,FALSE,None,2000,,,2017-10-20 09:20:07,2017-10-20 09:53:17,,,1,,QX5123,,,,,,13.74678161,,,11.70806342,,126.4581033,,,-24.84773965,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,1: Metadata checked by RW.
,351098,1,2017-10-20,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,2,QU39,M,50.0307,-125.0992,,260,254.7280758,TRUE,Immersion,2000,,,2017-10-20 09:20:07,2017-10-20 09:53:17,,,1,,QX5124,,,,,,12.48097124,,,10.95979378,,145.1760409,,,-24.33457784,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,1: Metadata checked by RW.
,352710,1,2017-10-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,2,QU39,M,50.0307,-125.0992,,0,,FALSE,None,1250,,,2017-10-24 09:28:05,2017-10-24 10:12:35,,"brianna.knowles,isabelle.desmarais",1,,QX5297,,,,,,14.76981128,,,5.272191206,,110.8631567,,,-25.62968409,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,1: Metadata checked by RW.
,352710,1,2017-10-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,2,QU39,M,50.0307,-125.0992,,0,,TRUE,Immersion,1250,,,2017-10-24 09:28:05,2017-10-24 10:12:35,,"brianna.knowles,isabelle.desmarais",1,,QX5298,,,,,,14.43551125,,,5.484325184,,100.5422997,,,-25.39244866,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,1: Metadata checked by RW.
,352710,1,2017-10-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,2,QU39,M,50.0307,-125.0992,,5,4.5122213,FALSE,None,1250,,,2017-10-24 09:28:05,2017-10-24 10:12:35,,"brianna.knowles,isabelle.desmarais",1,,QX5299,,,,,,15.95258507,,,5.220965669,,99.88689919,,,-25.08331638,,UCDAVISSIF,Precision decreases for samples containing less than 100ugC,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,1: Metadata checked by RW.
,352710,1,2017-10-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,2,QU39,M,50.0307,-125.0992,,5,4.5122213,TRUE,Immersion,1250,,,2017-10-24 09:28:05,2017-10-24 10:12:35,,"brianna.knowles,isabelle.desmarais",1,,QX5300,,,,,,13.67131162,,,5.092697125,,96.62050234,,,-25.42951369,,UCDAVISSIF,Precision decreases for samples containing less than 100ugC,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,1: Metadata checked by RW.
,352710,1,2017-10-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,2,QU39,M,50.0307,-125.0992,,30,28.5292408,FALSE,None,1250,,,2017-10-24 09:28:05,2017-10-24 10:12:35,,"brianna.knowles,isabelle.desmarais",1,,QX5301,,,,,,12.70746105,,,6.514409854,,86.18697978,,,-24.95158135,,UCDAVISSIF,Precision decreases for samples containing less than 100ugC,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,1: Metadata checked by RW.
,352710,1,2017-10-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,2,QU39,M,50.0307,-125.0992,,30,28.5292408,TRUE,Immersion,1250,,,2017-10-24 09:28:05,2017-10-24 10:12:35,,"brianna.knowles,isabelle.desmarais",1,,QX5302,,,,,,10.21881718,,,7.514686029,,69.78855771,,,-25.24808681,,UCDAVISSIF,Precision decreases for samples containing less than 100ugC,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,1: Metadata checked by RW.
,352711,1,2017-10-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,3,QU39,M,50.0307,-125.0992,,100,96.3543468,FALSE,None,1250,,,2017-10-24 10:02:50,2017-10-24 10:55:57,,"brianna.knowles,isabelle.desmarais",1,,QX5303,,,,,,8.956039045,,,11.00834278,,107.655979,,,-25.03724295,,UCDAVISSIF,,Contained too little nitrogen,,Results,Technicianm,,1: Metadata checked by RW.
,352711,1,2017-10-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,3,QU39,M,50.0307,-125.0992,,100,96.3543468,TRUE,Immersion,1250,,,2017-10-24 10:02:50,2017-10-24 10:55:57,,"brianna.knowles,isabelle.desmarais",1,,QX5304,,,,,,7.360794285,,,12.33346575,,68.28561837,,,-24.95647819,,UCDAVISSIF,Precision decreases for samples containing less than 100ugC,Contained too little nitrogen,,Results,Technicianm,,1: Metadata checked by RW.
,352710,1,2017-10-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,2,QU39,M,50.0307,-125.0992,,260,255.2639169,FALSE,None,1250,,,2017-10-24 09:28:05,2017-10-24 10:12:35,,"brianna.knowles,isabelle.desmarais",1,,QX5305,,,,,,12.47080329,,,12.87220561,,122.4483841,,,-24.54641231,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,1: Metadata checked by RW.
,352710,1,2017-10-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,2,QU39,M,50.0307,-125.0992,,260,255.2639169,TRUE,Immersion,1250,,,2017-10-24 09:28:05,2017-10-24 10:12:35,,"brianna.knowles,isabelle.desmarais",1,,QX5306,,,,,,10.13998328,,,10.73700806,,103.8577508,,,-25.19183918,,UCDAVISSIF,,Precision decreases for samples containing less than 20ugN,,Results,Technicianm,,1: Metadata checked by RW.
,352915,1,2017-10-31,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,2,QU39,M,50.0307,-125.0992,,0,,FALSE,None,2000,,,2017-10-31 10:25:15,2017-10-31 11:32:28,,"rachel.walker,brianna.knowles,brenna.collicutt,isabelle.desmarais",1,,QX5317,,,,,,36.81040005,,,7.191511245,,222.9565768,,,-27.10268702,,UCDAVISSIF,,,,Results,Technicianm,,1: Metadata checked by RW.
,352915,1,2017-10-31,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,2,QU39,M,50.0307,-125.0992,,0,,TRUE,Immersion,2000,,,2017-10-31 10:25:15,2017-10-31 11:32:28,,"rachel.walker,brianna.knowles,brenna.collicutt,isabelle.desmarais",1,,QX5318,,,,,,37.71512698,,,7.268008032,,220.4457511,,,-26.95616,,UCDAVISSIF,,,,Results,Technicianm,,1: Metadata checked by RW.
,352915,1,2017-10-31,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,2,QU39,M,50.0307,-125.0992,,5,4.2261093,FALSE,None,2000,,,2017-10-31 10:25:15,2017-10-31 11:32:28,,"rachel.walker,brianna.knowles,brenna.collicutt,isabelle.desmarais",1,,QX5319,,,,,,44.45590192,,,7.118244526,,252.5334906,,,-27.04253901,,UCDAVISSIF,,,,Results,Technicianm,,1: Metadata checked by RW.
,352915,1,2017-10-31,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,2,QU39,M,50.0307,-125.0992,,5,4.2261093,TRUE,Immersion,2000,,,2017-10-31 10:25:15,2017-10-31 11:32:28,,"rachel.walker,brianna.knowles,brenna.collicutt,isabelle.desmarais",1,,QX5320,,,,,,43.94277828,,,8.432908722,,223.7677745,,,-27.04092274,,UCDAVISSIF,,,,Results,Technicianm,,1: Metadata checked by RW.
