ACTION,event_pk,Replicate Number,Date,Work Area,Organization,Project,Survey,Sampling Bout,Site ID,Lat,Long,Gather Lat,Gather Long,Collection Method,Line Out Depth,Pressure Transducer Depth (m),Volume (ml),Collected,Preserved,Analyzed,Lab Technician,Project Specific ID,Hakai ID,Blank,Solid Standard,Filter Size (mm),Filter Type,Volume of Acetone (ml),Flurometer Serial #,Calibration,Acid Ratio Correction Factor,Acidification Coefficient,Calibration Slope,Before Acid,After Acid,Acid Flag,Dilution Factor,Chla,Chla Flag,Chla Final,Phaeo,Phaeo Flag,Phaeo Final,Analyzing Lab,Sample Status,Quality Level,Comments,Quality Log
,11330328,1,2021-01-11,QUADRA,HAKAI,BIOMARATHON,BIOWEEKLY,2,QU38,50.1172,-125.2226,,,,1,,250,2021-01-11 09:34:55,,2021-01-16 14:20:09,,,QCHL11762,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,33315.84,23882.81,,1,0.450283645,,,0.393882731,,,HAKAI,Results,Technicianm,,"1: Event metadata QC'd by EM.2: Sample metadata QC'd by EM."
,11330328,1,2021-01-11,QUADRA,HAKAI,BIOMARATHON,BIOWEEKLY,2,QU38,50.1172,-125.2226,,,,1,,250,2021-01-11 09:34:55,,2021-01-16 14:20:40,,,QCHL11763,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,68747.87,50461.66,,1,0.872888275,,,0.910739222,,,HAKAI,Results,Technicianm,,"1: Event metadata QC'd by EM.2: Sample metadata QC'd by EM."
,11333866,1,2021-01-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,51.521363,-127.55741,,0,,250,2021-01-12 12:11:38,2021-01-12 15:30:05,2021-02-13 12:07:45,chris.osullivan,,CHL13435,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,8466.74,5614.86,,1,0.136133874,,,0.062330042,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by JB2: CHL QCd by CM"
,11333866,1,2021-01-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,51.521363,-127.55741,,0,,250,2021-01-12 12:11:38,2021-01-12 15:30:05,2021-02-13 12:08:19,chris.osullivan,,CHL13436,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,6319.49,4252.72,,1,0.098656818,,,0.051660637,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by JB2: CHL QCd by CM"
,11333866,1,2021-01-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,51.521363,-127.55741,,0,,250,2021-01-12 12:11:38,2021-01-12 15:30:05,2021-02-13 12:08:58,chris.osullivan,,CHL13437,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,2855.8,2269.34,,1,0.027994541,,,0.052217985,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by JB2: CHL QCd by CM"
,11333866,1,2021-01-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,51.521363,-127.55741,,0,,250,2021-01-12 12:11:38,2021-01-12 15:30:05,2021-02-13 12:09:32,chris.osullivan,,CHL13438,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,17797.63,11547.62,,1,0.298342874,,,0.109821514,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by JB2: CHL QCd by CM"
,11333866,1,2021-01-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,51.521363,-127.55741,,5,,250,2021-01-12 12:11:38,2021-01-12 15:30:05,2021-02-13 12:10:10,chris.osullivan,,CHL13439,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,3835.5,2683.36,,1,0.054997153,,,0.039849403,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by JB2: CHL QCd by CM"
,11333866,1,2021-01-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,51.521363,-127.55741,,5,,250,2021-01-12 12:11:38,2021-01-12 15:30:05,2021-02-13 12:10:44,chris.osullivan,,CHL13440,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,8761.27,5902.83,,1,0.136447014,,,0.072195545,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by JB2: CHL QCd by CM"
,11333866,1,2021-01-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,51.521363,-127.55741,,5,,250,2021-01-12 12:11:38,2021-01-12 15:30:05,2021-02-13 12:11:19,chris.osullivan,,CHL13441,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,3700.96,2899.15,,1,0.038274227,,,0.064199684,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by JB2: CHL QCd by CM"
,11333866,1,2021-01-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,51.521363,-127.55741,,5,,250,2021-01-12 12:11:38,2021-01-12 15:30:05,2021-02-13 12:12:03,chris.osullivan,,CHL13442,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,13050.62,8905.23,,1,0.197879294,,,0.116886671,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by JB2: CHL QCd by CM"
,11333866,1,2021-01-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,51.521363,-127.55741,,10,,250,2021-01-12 12:11:38,2021-01-12 15:30:05,2021-02-13 12:12:40,chris.osullivan,,CHL13443,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,2337.32,1715.13,,1,0.029700105,,,0.030923208,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by JB2: CHL QCd by CM"
,11333866,1,2021-01-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,51.521363,-127.55741,,10,,250,2021-01-12 12:11:38,2021-01-12 15:30:05,2021-02-13 12:13:13,chris.osullivan,,CHL13444,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,6748.96,4658.93,,1,0.099767129,,,0.064908302,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by JB2: CHL QCd by CM"
,11333866,1,2021-01-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,51.521363,-127.55741,,10,,250,2021-01-12 12:11:38,2021-01-12 15:30:05,2021-02-13 12:13:49,chris.osullivan,,CHL13445,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,2689.12,2198.09,,1,0.023439211,,,0.054254899,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by JB2: CHL QCd by CM"
,11333866,1,2021-01-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,51.521363,-127.55741,,10,,250,2021-01-12 12:11:38,2021-01-12 15:30:05,2021-02-13 12:14:29,chris.osullivan,,CHL13446,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,12715.04,10018.2,,1,0.128733073,,,0.225372142,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by JB2: CHL QCd by CM"
,11333866,1,2021-01-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,51.521363,-127.55741,,20,20.1647256,250,2021-01-12 12:11:38,2021-01-12 15:30:05,2021-02-13 12:15:02,chris.osullivan,,CHL13447,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,2161.52,1685.95,,1,0.022701231,,,0.036890681,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by JB2: CHL QCd by CM"
,11333866,1,2021-01-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,51.521363,-127.55741,,20,20.1647256,250,2021-01-12 12:11:38,2021-01-12 15:30:05,2021-02-13 12:15:47,chris.osullivan,,CHL13448,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,4614.35,3416.59,,1,0.057174814,,,0.06358863,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by JB2: CHL QCd by CM"
,11333866,1,2021-01-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,51.521363,-127.55741,,20,20.1647256,250,2021-01-12 12:11:38,2021-01-12 15:30:05,2021-02-13 12:16:22,chris.osullivan,,CHL13449,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,4107.19,3298.1,,1,0.038621736,,,0.077953538,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by JB2: CHL QCd by CM"
,11333866,1,2021-01-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,51.521363,-127.55741,,20,20.1647256,250,2021-01-12 12:11:38,2021-01-12 15:30:05,2021-02-13 12:17:00,chris.osullivan,,CHL13450,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,10119.85,7948.48,,1,0.103649877,,,0.177298619,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by JB2: CHL QCd by CM"
,11333866,1,2021-01-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,51.521363,-127.55741,,30,,250,2021-01-12 12:11:38,2021-01-12 15:30:05,2021-02-13 12:17:37,chris.osullivan,,CHL13451,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,1833.32,1467.51,,1,0.017461861,,,0.034409028,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by JB2: CHL QCd by CM"
,11333866,1,2021-01-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,51.521363,-127.55741,,30,,250,2021-01-12 12:11:38,2021-01-12 15:30:05,2021-02-13 12:18:14,chris.osullivan,,CHL13452,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,4501.65,3344.02,,1,0.055259217,,,0.062939154,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by JB2: CHL QCd by CM"
,11333866,1,2021-01-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,51.521363,-127.55741,,30,,250,2021-01-12 12:11:38,2021-01-12 15:30:05,2021-02-13 12:18:52,chris.osullivan,,CHL13453,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,3783.3,3022.84,,1,0.036300393,,,0.070545488,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by JB2: CHL QCd by CM"
,11333866,1,2021-01-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,51.521363,-127.55741,,30,,250,2021-01-12 12:11:38,2021-01-12 15:30:05,2021-02-13 12:19:47,chris.osullivan,,CHL13454,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,7623.7,5807.84,,1,0.086679684,,,0.118605341,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by JB2: CHL QCd by CM"
,11333866,1,2021-01-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,51.521363,-127.55741,,100,95.8600228,250,2021-01-12 12:11:38,2021-01-12 15:30:05,2021-02-13 12:45:20,chris.osullivan,,CHL13455,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,1869.38,1692.66,,1,0.008435691,,,0.051393394,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by JB2: CHL QCd by CM"
,11333866,1,2021-01-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,51.521363,-127.55741,,300,281.9234452,250,2021-01-12 12:11:38,2021-01-12 15:30:05,2021-02-13 12:46:27,chris.osullivan,,CHL13456,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,2813.83,2699.38,,1,0.005463246,,,0.089949556,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by JB2: CHL QCd by CM"
,11334133,1,2021-01-13,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.028753,-125.099343,,0,,250,2021-01-13 10:35:00,2021-01-13 15:43:00,2021-01-16 13:12:42,"eva.jordison,faye.manning",,QCHL12126,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,3926.16,2686.81,,1,0.059160104,,,0.035808397,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11334133,1,2021-01-13,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.028753,-125.099343,,0,,250,2021-01-13 10:35:00,2021-01-13 15:43:00,2021-01-16 13:13:11,"eva.jordison,faye.manning",,QCHL12127,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,5031.52,3524.14,,1,0.071954458,,,0.052610469,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11334133,1,2021-01-13,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.028753,-125.099343,,0,,250,2021-01-13 10:35:00,2021-01-13 15:43:00,2021-01-16 13:13:41,"eva.jordison,faye.manning",,QCHL12128,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,14201.31,10382.73,,1,0.182279089,,,0.184710873,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11334133,1,2021-01-13,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.028753,-125.099343,,0,,250,2021-01-13 10:35:00,2021-01-13 15:43:00,2021-01-16 13:14:13,"eva.jordison,faye.manning",,QCHL12129,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,34136.95,25472.18,,1,0.41361092,,,0.486733632,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11334133,1,2021-01-13,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.028753,-125.099343,,5,7.1630354,250,2021-01-13 10:35:00,2021-01-13 15:43:00,2021-01-16 13:14:40,"eva.jordison,faye.manning",,QCHL12130,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,2988.28,2310.08,,1,0.03237373,,,0.0492788,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11334133,1,2021-01-13,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.028753,-125.099343,,5,7.1630354,250,2021-01-13 10:35:00,2021-01-13 15:43:00,2021-01-16 13:15:31,"eva.jordison,faye.manning",,QCHL12131,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,3383.38,2416.8,,1,0.046139487,,,0.039285189,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11334133,1,2021-01-13,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.028753,-125.099343,,5,7.1630354,250,2021-01-13 10:35:00,2021-01-13 15:43:00,2021-01-16 13:16:09,"eva.jordison,faye.manning",,QCHL12132,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,22425.88,17660.29,,1,0.227484407,,,0.396739585,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11334133,1,2021-01-13,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.028753,-125.099343,,5,7.1630354,250,2021-01-13 10:35:00,2021-01-13 15:43:00,2021-01-16 13:16:42,"eva.jordison,faye.manning",,QCHL12133,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,27717.13,20826.08,,1,0.32894278,,,0.407179832,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11334133,1,2021-01-13,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.028753,-125.099343,,10,10.3333844,250,2021-01-13 10:35:00,2021-01-13 15:43:00,2021-01-16 13:17:15,"eva.jordison,faye.manning",,QCHL12134,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,4563.11,3491.52,,1,0.051152117,,,0.072259818,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11334133,1,2021-01-13,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.028753,-125.099343,,10,10.3333844,250,2021-01-13 10:35:00,2021-01-13 15:43:00,2021-01-16 13:17:47,"eva.jordison,faye.manning",,QCHL12135,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,4179.73,3046.7,,1,0.054084942,,,0.0536043,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11334133,1,2021-01-13,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.028753,-125.099343,,10,10.3333844,250,2021-01-13 10:35:00,2021-01-13 15:43:00,2021-01-16 13:18:23,"eva.jordison,faye.manning",,QCHL12136,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,13886.18,10435.61,,1,0.164712212,,,0.204146857,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11334133,1,2021-01-13,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.028753,-125.099343,,10,10.3333844,250,2021-01-13 10:35:00,2021-01-13 15:43:00,2021-01-16 13:18:52,"eva.jordison,faye.manning",,QCHL12137,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,22145.71,16602.27,,1,0.264614908,,,0.322212106,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11334133,1,2021-01-13,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.028753,-125.099343,,20,,250,2021-01-13 10:35:00,2021-01-13 15:43:00,2021-01-16 13:19:26,"eva.jordison,faye.manning",,QCHL12138,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,3939.07,2913.07,,1,0.048975888,,,0.053990042,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11334133,1,2021-01-13,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.028753,-125.099343,,20,,250,2021-01-13 10:35:00,2021-01-13 15:43:00,2021-01-16 13:19:56,"eva.jordison,faye.manning",,QCHL12139,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,3998.95,2958.23,,1,0.049678544,,,0.05488362,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11334133,1,2021-01-13,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.028753,-125.099343,,20,,250,2021-01-13 10:35:00,2021-01-13 15:43:00,2021-01-16 13:20:28,"eva.jordison,faye.manning",,QCHL12140,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,15112.09,12647.6,,1,0.117641897,,,0.329402595,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11334133,1,2021-01-13,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.028753,-125.099343,,20,,250,2021-01-13 10:35:00,2021-01-13 15:43:00,2021-01-16 13:21:00,"eva.jordison,faye.manning",,QCHL12141,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,14957.95,11616.82,,1,0.159488117,,,0.251122227,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11334133,1,2021-01-13,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.028753,-125.099343,,30,30.0100201,250,2021-01-13 10:35:00,2021-01-13 15:43:00,2021-01-16 13:21:32,"eva.jordison,faye.manning",,QCHL12142,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,3548.46,2787.39,,1,0.036329512,,,0.062194109,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11334133,1,2021-01-13,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.028753,-125.099343,,30,30.0100201,250,2021-01-13 10:35:00,2021-01-13 15:43:00,2021-01-16 13:22:04,"eva.jordison,faye.manning",,QCHL12143,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,5017.73,3750.79,,1,0.060477107,,,0.072099035,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11334133,1,2021-01-13,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.028753,-125.099343,,30,30.0100201,250,2021-01-13 10:35:00,2021-01-13 15:43:00,2021-01-16 13:22:36,"eva.jordison,faye.manning",,QCHL12144,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,7439.23,5568.52,,1,0.089297937,,,0.107528037,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11334133,1,2021-01-13,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.028753,-125.099343,,30,30.0100201,250,2021-01-13 10:35:00,2021-01-13 15:43:00,2021-01-16 13:23:10,"eva.jordison,faye.manning",,QCHL12145,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,14946.58,12010.28,,1,0.140163645,,,0.284354012,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11334133,1,2021-01-13,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.028753,-125.099343,,100,97.6564346,250,2021-01-13 10:35:00,2021-01-13 15:43:00,2021-01-16 14:30:22,"eva.jordison,faye.manning",,QCHL12146,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,4761.88,4673.47,,1,0.004220232,,,0.160969133,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11334133,1,2021-01-13,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.028753,-125.099343,,260,250.7864918,250,2021-01-13 10:35:00,2021-01-13 15:43:00,2021-01-16 14:29:50,"eva.jordison,faye.manning",,QCHL12147,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,4772.08,4666.19,,1,0.005054636,,,0.159877409,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11957545,1,2021-01-18,QUADRA,HAKAI,BIOMARATHON,BIOWEEKLY,2,QU38,50.1172,-125.2226,,,,1,,250,2021-01-18 09:32:58,,2021-05-15 14:46:34,,,QCHL11764,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,6258.53,4477.26,,1,0.085028538,,,0.073225552,,,HAKAI,Results,Technicianm,,1: Event Metadata QCed by FM
,11957545,1,2021-01-18,QUADRA,HAKAI,BIOMARATHON,BIOWEEKLY,2,QU38,50.1172,-125.2226,,,,1,,250,2021-01-18 09:32:58,,2021-05-15 14:47:12,,,QCHL11765,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,12141.85,8348.91,,1,0.18105517,,,0.114047002,,,HAKAI,Results,Technicianm,,1: Event Metadata QCed by FM
,11957545,1,2021-01-18,QUADRA,HAKAI,BIOMARATHON,BIOWEEKLY,2,QU38,50.1172,-125.2226,,,,1,,250,2021-01-18 09:32:58,,2021-05-15 14:47:48,,,QCHL11766,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,22792.22,15962.94,,1,0.325994202,,,0.238234932,,,HAKAI,Results,Technicianm,,1: Event Metadata QCed by FM
,11957545,1,2021-01-18,QUADRA,HAKAI,BIOMARATHON,BIOWEEKLY,2,QU38,50.1172,-125.2226,,,,1,,250,2021-01-18 09:32:58,,2021-05-15 14:48:26,,,QCHL11767,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,54514.48,37452.5,,1,0.814449921,,,0.509353315,,,HAKAI,Results,Technicianm,,1: Event Metadata QCed by FM
,11958306,1,2021-01-20,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307,-125.0992,,,,0,,250,2021-01-20 09:53:00,2021-01-20 14:47:00,2021-05-15 13:57:38,"emma.myers,jonathan.bergshoeff,meagan.abele",,QCHL12148,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,8880.88,5969.66,,1,0.138966456,,,0.072038289,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11958306,1,2021-01-20,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307,-125.0992,,,,0,,250,2021-01-20 09:53:00,2021-01-20 14:47:00,2021-05-15 13:56:58,"emma.myers,jonathan.bergshoeff,meagan.abele",,QCHL12149,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,7666.29,5229.26,,1,0.116331099,,,0.068503326,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11958306,1,2021-01-20,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307,-125.0992,,,,0,,250,2021-01-20 09:53:00,2021-01-20 14:47:00,2021-05-15 13:56:20,"emma.myers,jonathan.bergshoeff,meagan.abele",,QCHL12150,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,25049.24,17881.36,,1,0.3421572,,,0.289880775,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
,11958306,1,2021-01-20,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307,-125.0992,,,,0,,250,2021-01-20 09:53:00,2021-01-20 14:47:00,2021-05-15 13:58:17,"emma.myers,jonathan.bergshoeff,meagan.abele",,QCHL12151,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,46883.35,31333.3,,1,0.74227827,,,0.365234552,,,HAKAI,Results,Technicianm,,"1: CHL metadata QCd by MA2: Event Metadata QCd by MA"
